issue_type,parcel_1,parcel_2,index_1,index_2,area
overlap,241646,1015999,225102,518640,0.0063603366096162866
overlap,241665,478188,225118,446069,0.00836566083462557
overlap,241708,428534,225155,399869,0.006778650757890858
overlap,241722,542563,225168,505216,0.000724873981744034
overlap,241743,428280,225189,399624,4.025762742529136e-05
overlap,241749,536682,225195,500180,0.08365053100644815
overlap,241772,589139,225217,507978,0.0013822451764947492
overlap,241785,365967,225229,341217,0.01420917946840825
overlap,241808,732735,225250,509025,0.0018336474913927439
overlap,241831,1474982,225270,546791,0.00233077887779535
overlap,241875,404330,225310,377213,0.033169383098776706
overlap,241885,576233,225319,529175,0.0006088237636505567
overlap,241907,471686,225340,440046,0.00026231531505455574
overlap,241917,536090,225349,513889,0.015956171790790563
overlap,241958,337237,225385,314321,0.00014442505972059614
overlap,241958,302641,225385,282010,0.0015362925551056505
overlap,241958,249084,225385,513670,0.0015362574332376973
overlap,241959,501387,225386,467578,0.0008177861131433133
overlap,242097,355534,225511,331472,0.005533539528729037
overlap,242144,306060,225552,285196,0.0008673802834928831
overlap,242144,478534,225552,446397,0.0002885780848918906
overlap,242153,266464,225561,248232,0.0027433281389583897
overlap,242191,538519,225595,501811,0.001320603775736394
overlap,242354,437865,225746,408632,0.0031018342380792862
overlap,242354,485930,225746,453252,0.00019310512777798841
overlap,242376,284556,225765,265103,5.5177892208792636e-05
overlap,242385,537831,225774,501219,0.003361569362895994
overlap,242434,540217,225821,503241,0.0024145054682985557
overlap,242506,506527,225887,472342,0.0007551093695758084
overlap,242506,355054,225887,331020,0.0015758467734485748
overlap,242542,1472638,225921,544487,0.0025257969682233655
overlap,242572,28813,225947,544755,0.04215363378134293
overlap,242580,797248,225954,530526,0.013237752535244878
overlap,242657,499629,226025,529888,0.0010898260999793396
overlap,242802,102353,226164,517059,0.0005412382998049026
overlap,242882,281267,226238,262037,0.0006029050360028623
overlap,242882,399631,226238,372792,0.00022909990162584795
overlap,242919,268025,226275,249672,0.00010221361814448152
overlap,242923,511512,226278,476914,0.0002502670316413885
overlap,242941,347809,226293,324221,0.000708479087666129
overlap,242941,284626,226293,265169,0.0017461149997672438
overlap,242941,339386,226293,316327,7.810658647286473e-08
overlap,243067,290310,226410,270501,0.001066038359180187
overlap,243094,925011,226436,509936,0.0008450767179203405
overlap,243096,538493,226438,501790,0.0014689721934177092
overlap,243189,266404,226525,248177,0.00039498400099979847
overlap,243189,511064,226525,535860,0.00015536258381108545
overlap,243189,414615,226525,386857,8.59372111368913e-05
overlap,243214,368645,226549,343711,0.0012979944486140038
overlap,243345,304641,226671,283875,0.02532624465725064
overlap,243459,337575,226780,314634,3.9331327383096415e-05
overlap,243474,395840,226794,369230,0.0002883125433792683
overlap,243633,502840,226942,468929,0.00042744663466335155
overlap,243634,357351,226943,333191,0.0035681054987541806
overlap,243635,316651,226944,295097,0.007578999033624356
overlap,243738,541369,227041,504186,6.232297094095314e-08
overlap,243743,442478,227046,412943,0.0006287971057405421
overlap,243743,327042,227046,304798,0.00037213549844494764
overlap,243761,366829,227062,342026,0.0007483209417224607
overlap,243792,270301,227092,251784,0.00979085389626222
overlap,243869,427815,227162,399184,0.013919285680930756
overlap,243940,1206587,227229,511544,0.004110067344937795
overlap,243953,393700,227242,367216,0.00026490520270430897
overlap,244022,301200,227302,280662,0.0004665489309807879
overlap,244048,359754,227328,335426,0.02604757555597459
overlap,244081,516984,227360,481975,0.0038207289523600595
overlap,244095,468529,227374,437096,0.00016053853702885558
overlap,244130,477974,227405,445876,0.01594037334668509
overlap,244177,244201,227451,227473,0.02081700588553612
overlap,244183,261807,227457,243897,0.004861594095815214
overlap,244215,313729,227486,292362,0.0024058055211327333
overlap,244233,244894,227503,228106,0.000911645758193913
overlap,244255,361156,227523,336724,0.008863298800891428
overlap,244268,797248,227536,530526,0.008268274228385528
overlap,244310,760379,227569,509142,0.0009676845263228984
overlap,244343,540557,227600,503516,0.00148100231190082
overlap,244358,1473255,227615,545094,0.0002394362224820755
overlap,244370,1231402,227627,511743,0.006099481790911909
overlap,244370,358214,227627,333984,0.011400622430042185
overlap,244408,345908,227661,322441,0.004350968026510645
overlap,244410,1472726,227662,544562,0.013860592881314915
overlap,244410,1472725,227662,544561,0.004843173054972788
overlap,244422,543796,227674,506249,0.00013764113885117446
overlap,244422,542994,227674,505582,2.840977117823224e-08
overlap,244430,244452,227681,227702,0.000322899349850303
overlap,244482,386580,227731,360574,0.0021664876962115645
overlap,244558,501676,227798,467847,0.014985997386339812
overlap,244558,495980,227798,462595,0.0004167399487127743
overlap,244578,306383,227816,285501,0.0002909806133710724
overlap,244594,593246,227831,508158,0.0019208632591372066
overlap,244757,24557,227982,524975,0.0003427163856235244
overlap,244779,543165,228003,505725,0.0007927547666977119
overlap,244837,555218,228053,506916,0.0026170156639508946
overlap,244861,352656,228077,328764,7.57940989449911e-06
overlap,244908,369283,228120,344312,0.031692753457150676
overlap,244958,464645,228168,433481,0.012121853577830757
overlap,244960,343293,228170,319977,0.006643213201897424
overlap,245038,592845,228242,508682,0.0016863158962061742
overlap,245038,320161,228242,298363,0.00022393163211919815
overlap,245053,337539,228255,314600,0.005145532548723963
overlap,245134,1399675,228332,512801,0.004669161472715725
overlap,245134,255307,228332,237846,0.02315845089468497
overlap,245139,554019,228337,506910,0.00027914070247727756
overlap,245158,379930,228354,354330,4.4681382000533176e-05
overlap,245180,575868,228374,507514,0.001479191341692795
overlap,245218,347809,228406,324221,0.01129552949178203
overlap,245218,284626,228406,265169,0.0002033296874486127
overlap,245224,274460,228412,255665,0.05497575712672642
overlap,245242,271885,228427,253253,9.054440299123792e-05
overlap,245290,529258,228472,493330,0.00010966439390358573
overlap,245290,576237,228472,507523,1.9657834145364508e-05
overlap,245377,287571,228554,267916,0.01133922309719182
overlap,245383,248154,228559,231136,0.006711345410522887
overlap,245390,292862,228566,272896,0.028997085677669048
overlap,245416,289694,228589,269921,0.00042621659109087773
overlap,245469,552441,228637,532963,0.0010356282913145188
overlap,245486,925006,228652,509932,0.0007088118967208525
overlap,245536,425577,228701,397078,0.00033186348753022025
overlap,245541,541078,228705,503938,0.0018818733853684932
overlap,245569,458669,228731,427957,5.4190173350337795e-05
overlap,245630,573848,228790,507437,0.000768957622091837
overlap,245630,573847,228790,507436,0.0006638477122685754
overlap,245630,573834,228790,507423,2.1857856064425718e-05
overlap,245649,419250,228808,391186,0.0020966061259862882
overlap,245649,361477,228808,337026,0.005100643823273574
overlap,245674,425966,228831,397444,0.0005978003487498995
overlap,245684,254369,228840,236963,0.0051860996222400715
overlap,245724,1472094,228876,533975,0.00013464508105081663
overlap,245724,1472093,228876,533974,7.003011520545499e-05
overlap,245752,63580,228900,514224,0.0011192312383949104
overlap,245752,22227,228900,514221,0.016497062375975702
overlap,245788,575864,228930,507510,0.028892784850768294
overlap,245834,405926,228975,378714,1.0067359747784212e-05
overlap,245850,277820,228991,258808,0.0018185699083769322
overlap,245898,429176,229037,400479,0.0014088953199974386
overlap,245921,543955,229058,506389,0.001083406504032944
overlap,245937,515718,229072,480796,0.0033186652697812648
overlap,245940,541976,229075,504708,0.00039138323139935804
overlap,245945,431208,229080,402395,0.013079804367738035
overlap,245945,353013,229080,329099,4.311814201929517e-07
overlap,245945,76705,229080,531911,0.0005613080439947687
overlap,245948,457275,229083,426662,2.0329716518219243e-05
overlap,245968,591246,229103,508079,0.0004366637643196024
overlap,246000,364600,229131,339941,0.0018118557810868129
overlap,246030,461428,229161,430518,0.0006666098084897598
overlap,246042,505150,229172,471080,0.001286797531579094
overlap,246042,539965,229172,503031,0.006154377849951343
overlap,246042,392989,229172,534266,0.012286445708276972
overlap,246069,542922,229197,505521,0.0003139227524836445
overlap,246093,410736,229220,383219,0.0037339868443627966
overlap,246105,259902,229232,242110,0.0033770906289888533
overlap,246168,539815,229292,502918,0.004473486197962461
overlap,246178,575837,229301,518515,0.0015873423894290362
overlap,246204,298435,229325,278086,0.0010816730744695083
overlap,246204,461745,229325,430808,0.0001090733396414277
overlap,246357,254499,229465,237084,0.0030280735047474583
overlap,246384,169926,229491,523438,0.0013858607848291626
overlap,246396,157987,229502,532619,0.0006234285878301372
overlap,246403,539168,229509,538569,0.0014980145785681272
overlap,246490,537171,229589,500631,0.0001324048394581931
overlap,246508,218919,229607,520172,0.020798427136774933
overlap,246604,339037,229692,316002,0.0011254134237028701
overlap,246605,522064,229693,486671,0.0240346107058258
overlap,246700,539939,229783,503013,0.002448941817611683
overlap,246708,352369,229791,512080,0.0015057430035767538
overlap,246729,476041,229810,444075,0.00871424350918314
overlap,246729,257253,229810,239662,0.000410620039975263
overlap,246766,270599,229845,252068,0.0006361105409647533
overlap,246779,503684,229857,469722,0.0003129135670555116
overlap,246812,317949,229887,296325,0.028132781662769446
overlap,246876,520774,229949,518636,0.0001865730809011664
overlap,246896,259063,229967,241326,0.00015426416264139388
overlap,246919,539882,229988,502970,0.000276277527064691
overlap,247079,402979,230136,375949,0.00018091467046673515
overlap,247096,540839,230153,503745,2.050306267684576e-08
overlap,247096,536699,230153,500197,0.004503621131128455
overlap,247100,472532,230157,440824,0.00027024880672056313
overlap,247248,342225,230291,318973,0.004278158129937814
overlap,247248,438086,230291,408837,0.0038542797407085418
overlap,247272,255626,230312,238144,0.0009541686702192465
overlap,247272,321301,230312,299425,0.0009541751812547389
overlap,247323,1471994,230354,529812,1.7431959365346892e-05
overlap,247347,274163,230373,255385,0.6175903059959711
overlap,247378,428327,230403,517806,0.007833729698919286
overlap,247432,512440,230453,477774,0.0038653531752702846
overlap,247436,330225,230457,307798,1.6456966082694887e-05
overlap,247487,302240,230505,281640,9.810902873588618e-05
overlap,247588,511375,230599,476784,0.0014250152692479002
overlap,247591,308157,230602,287170,0.0009542306115464868
overlap,247591,473730,230602,441944,0.0009541751922483854
overlap,247591,493792,230602,460574,0.0007165077819493832
overlap,247591,280133,230602,260980,3.939327754568905e-06
overlap,247741,514164,230747,479364,0.004214257635941901
overlap,247799,382887,230802,357102,0.006136056302517456
overlap,247801,6628,230804,522841,0.0020695330403052007
overlap,247866,12268,230866,541794,1.428270963012377e-08
overlap,247902,441271,230901,411825,0.003444211460347235
overlap,247902,275217,230901,256364,0.00011911142358979646
overlap,248064,317881,231052,296260,0.0030649178558862108
overlap,248121,537772,231106,501162,0.0004982881831407937
overlap,248122,313920,231107,292539,0.01088524195242968
overlap,248154,544302,231136,506702,1.1896535206021004e-06
overlap,248160,543790,231142,506244,0.0016842862425416882
overlap,248168,560900,231148,507067,0.0033275761143838345
overlap,248222,540603,231196,503555,0.0029545967878489734
overlap,248222,543529,231196,506022,0.0010899002176414977
overlap,248330,520593,231298,485303,0.018854301443845145
overlap,248339,458715,231307,531860,0.0016610899389648839
overlap,248442,137324,231401,535068,0.0011810022393544176
overlap,248496,286509,231454,266924,0.0017996459994362526
overlap,248496,468629,231454,437188,0.0016651272240081534
overlap,248498,326499,231456,519583,0.0020493855512278263
overlap,248557,576673,231514,507567,3.012736696139033e-08
overlap,248557,341289,231514,318102,0.0030412865627909014
overlap,248578,363725,231533,339121,0.007581079434331824
overlap,248595,394626,231548,368092,1.0053062553055069e-06
overlap,248595,504158,231548,470164,0.00045419548543079014
overlap,248601,312978,231554,291670,0.005516318806513613
overlap,248665,420124,231612,392001,0.0006225222371655274
overlap,248706,374969,231651,349660,0.0035885736145585528
overlap,248743,436697,231688,407542,1.058547763869988e-05
overlap,248787,100978,231731,546496,2.482764824029442e-05
overlap,248787,1474689,231731,546495,1.7351408801338352e-06
overlap,248787,1474688,231731,546494,8.361445308580073e-06
overlap,248861,305841,231799,284993,0.003394386608181811
overlap,248870,730757,231805,508996,2.5337048747515686e-05
overlap,248870,328912,231805,306566,5.14886222833244e-05
overlap,248878,490841,231813,457812,6.616642290958787e-08
overlap,248890,591246,231825,508079,0.002421273916574762
overlap,248937,258740,231871,241024,0.001439334545722204
overlap,248996,539168,231927,538569,0.0006925432778324365
overlap,249045,575868,231976,507514,4.9099438110537146e-05
overlap,249122,361477,232044,337026,0.001714930794409665
overlap,249155,257651,232074,240023,0.002307587287532442
overlap,249178,337857,232097,314897,0.002637505271382204
overlap,249185,325226,232104,303095,0.01357715785841634
overlap,249308,425883,232221,397369,0.006136371332672095
overlap,249308,450913,232221,420752,0.006606849929299981
overlap,249331,277228,232243,258253,0.0004912574968329864
overlap,249402,574639,232312,507456,0.0021511866797519065
